COMPANY_FKEY,RES_NOTIF_KEY,RES_ACCOUNTING,RES_ACC_RES_FKEY_LIST,RES_FRAUD,RES_FRAUD_RES_FKEY_LIST,RES_CLER_ERR,RES_CLER_ERR_FKEY_LIST,RES_ADVERSE,RES_BEGIN_DATE,RES_END_DATE,RES_SEC_INVEST,DATE_OF_8K_402,FORM_FKEY,FILE_DATE
0001323468,16642,1,|12|26|,0,,0,,1,01/01/2005,31/12/2005,0,22/03/2007,10-K,16/03/2007
0001323468,33451,0,,0,,1,|6|12|,0,01/01/2010,30/06/2010,0,28/10/2010,Press Release,28/10/2010
0001323468,45368,1,|3|12|,0,,0,,1,01/01/2013,30/09/2013,1,13/03/2014,Press Release,13/03/2014
0001323653,7293,1,|12|20|,0,,0,,0,01/07/2005,30/09/2005,0,22/03/2006,8-K,22/03/2006
0001323653,33640,1,|19|,0,,0,,1,01/01/2009,30/09/2009,0,,10-Q,05/11/2010
0001323715,19029,1,|19|,0,,0,,1,01/01/2006,31/12/2006,0,,10-K/A,26/06/2007
0001324105,33902,1,|17|,0,,0,,1,01/01/2007,31/12/2009,0,,NT 10-Q,10/05/2010
0001324245,33227,1,|18|,0,,0,,0,01/07/2008,30/06/2009,0,,Press Release,26/08/2010
0001324272,51040,1,|9|,0,,0,,1,01/01/2008,31/03/2008,0,,10-Q,08/05/2009
0001324272,33711,1,|6|7|,0,,0,,1,01/01/2009,27/09/2009,0,,10-Q,04/08/2010
0001324272,45366,1,|18|,0,,0,,1,01/01/2009,30/12/2012,0,,10-K,11/03/2014
0001324404,36933,0,,0,,1,|24|43|,1,01/10/2010,31/12/2010,0,,10-Q,03/11/2011
0001325281,20230,1,|7|10|23|45|,0,,0,,1,01/01/2006,30/06/2006,0,,10-Q,09/05/2007
0001325460,11851,1,|4|12|22|,0,,0,,1,01/01/2005,30/06/2006,0,28/09/2006,8-K,28/09/2006
0001325702,45347,1,|6|7|12|20|23|,0,,0,,1,01/01/2009,30/09/2013,1,11/03/2014,8-K,11/03/2014
0001325879,41613,1,|14|29|,0,,0,,1,01/04/2012,30/09/2012,0,,10-K,11/03/2013
0001326160,16907,1,|3|10|45|46|,0,,0,,1,01/01/2003,31/12/2004,0,,10-K,01/03/2007
0001326380,45611,1,|14|19|,0,,0,,1,01/02/2011,30/10/2013,0,,10-K,02/04/2014
0001326583,17210,1,|1|3|18|46|,0,,0,,1,01/01/2004,31/12/2006,0,08/05/2007,8-K,01/05/2007
0001326973,27441,1,|20|,0,,0,,0,01/09/2004,31/08/2007,0,,10-K,12/11/2008
0001328571,29104,1,|6|,0,,0,,1,01/01/2008,31/12/2008,0,,Press Release,01/05/2009
0001328581,45299,1,|14|,0,,0,,1,01/01/2011,30/09/2013,0,,10-K,28/02/2014
0001331301,10510,1,|4|,0,,0,,0,01/01/2005,31/03/2006,0,10/08/2006,8-K,10/08/2006
0001331301,42915,1,|4|6|11|,0,,0,,0,05/02/2004,31/12/2006,0,,PRER14A,17/04/2007
0001331301,34391,1,|18|,0,,0,,1,01/01/2010,30/09/2010,0,,10-K,24/02/2011
0001332349,37020,1,|6|7|,0,,0,,1,01/01/2010,30/09/2010,0,,10-Q,09/08/2011
0001333274,7041,1,|13|19|37|,0,,0,,1,01/07/2005,30/09/2005,0,,10-Q/A,14/03/2006
0001334036,43400,1,|17|,0,,0,,1,01/01/2005,30/06/2005,0,,S-1/A,09/01/2006
0001334036,11575,1,|17|,0,,0,,1,01/01/2005,30/06/2005,0,,10-K,31/03/2006
0001334036,26099,1,|3|10|19|,0,,0,,0,01/01/2008,31/03/2008,0,06/06/2008,8-K,06/06/2008
0001334303,42685,1,|12|21|42|,0,,0,,1,01/06/2002,31/05/2004,0,,S-1,06/08/2007
0001334388,62637,1,|3|7|,0,,0,,1,01/10/2011,31/12/2013,0,,40-F/A,18/09/2014
0001334978,39038,1,|9|,0,,0,,1,01/04/2012,30/06/2012,0,,10-Q/A,03/08/2012
0001335190,16687,1,|17|39|,0,,0,,1,01/04/2006,30/09/2006,0,05/04/2007,8-K,05/04/2007
0001335190,30055,1,|36|,0,,0,,1,01/01/2008,31/12/2008,0,,10-K/A,11/09/2009
0001335190,39945,0,,0,,1,|17|,1,01/04/2012,30/06/2012,0,22/10/2012,Press Release,22/10/2012
0001335293,41736,1,|20|24|43|,0,,0,,1,01/01/2012,31/12/2012,0,,10-K,26/03/2013
0001336545,29667,1,|26|,0,,0,,1,01/01/2008,31/12/2008,0,23/07/2009,Press Release,23/07/2009
0001336545,31953,1,|7|11|18|26|,0,,0,,0,01/01/2007,31/12/2008,0,,10-Q,13/08/2009
0001336920,26544,0,,0,,1,|10|18|,1,01/02/2004,30/04/2008,0,13/08/2008,8-K,13/08/2008
0001337013,42698,1,|17|,0,,0,,1,01/01/2005,31/12/2005,0,,S-1/A,06/04/2006
0001337013,13608,1,|4|,0,,0,,1,15/08/2005,18/04/2006,0,14/11/2006,8-K,14/11/2006
0001337013,34171,1,|4|,0,,0,,0,01/04/2006,30/09/2006,0,14/02/2007,8-K,14/02/2007
0001337013,43886,1,|19|,0,,0,,1,01/01/2012,30/09/2012,0,,10-Q,13/05/2013
0001337298,19939,1,|10|45|,0,,0,,0,01/01/2005,31/03/2007,1,27/07/2007,8-K,27/07/2007
0001337619,35323,1,|4|,0,,0,,1,01/01/2007,31/12/2008,0,,S-1/A,01/07/2010
0001337619,34603,1,|18|,0,,0,,1,01/01/2007,31/12/2009,0,,10-Q,05/11/2010
0001338065,22348,1,|23|,0,,0,,0,01/01/2006,30/06/2007,0,16/10/2007,8-K/A,16/10/2007
0001338065,34315,1,|6|11|,0,,0,,0,01/01/2010,30/09/2010,0,02/03/2011,Press Release,02/03/2011
0001339048,46156,1,|4|11|19|44|,0,,0,,1,01/01/2012,31/12/2013,0,,10-Q,12/05/2014
0001340041,7982,1,|10|,0,,0,,1,01/01/2001,30/09/2005,0,,S-1/A,18/01/2006
0001340041,29813,1,|6|,0,,0,,1,01/01/2006,31/12/2008,0,,Press Release,04/08/2009
0001340282,8431,1,|7|16|,0,,0,,1,01/07/2005,30/09/2005,0,21/04/2006,Press Release,18/04/2006
0001340786,16346,1,|17|48|,0,,0,,1,01/01/1996,31/12/2006,0,19/03/2007,NT 10-K,19/03/2007
0001340786,25029,0,,0,,1,|10|11|20|44|45|,0,01/01/2005,31/12/2006,0,18/03/2008,8-K,18/03/2008
0001340786,39303,1,|19|,0,,0,,1,01/01/2012,31/03/2012,0,,10-Q,08/08/2012
0001340786,45437,1,|19|,0,,0,,1,01/01/2013,30/09/2013,0,,10-K,14/03/2014
0001341766,20431,1,|12|,0,,0,,0,01/01/2007,30/06/2007,0,,10QSB/A,27/08/2007
0001342287,11914,1,|4|,0,,0,,1,01/04/2006,30/06/2006,0,,10-Q/A,29/09/2006
0001343719,42995,1,|6|7|,0,,0,,1,01/07/2005,30/06/2006,0,,10-12G/A,12/03/2007
0001344632,16750,0,,0,,1,|5|,1,01/06/2006,28/02/2007,0,13/04/2007,8-K,13/04/2007
0001345016,45282,1,|21|29|42|,0,,0,,1,01/01/2012,31/12/2012,0,,10-K,03/03/2014
0001345968,9348,1,|12|13|17|18|19|20|21|28|35|37|42|,0,,0,,1,01/01/2003,02/07/2005,0,,10-12G,01/05/2006
0001345968,28954,1,|18|,0,,0,,1,01/01/2007,31/12/2007,0,,10-K,02/04/2009
0001348324,46768,1,|19|,0,,0,,1,01/01/2013,31/03/2014,0,,10-Q,07/08/2014
0001349436,23563,0,,0,,1,|8|,1,01/01/2006,31/12/2006,0,,S-1,22/06/2007
0001349436,46079,1,|4|11|19|44|,0,,0,,1,01/01/2010,31/03/2013,0,,10-Q,08/08/2013
0001349436,47584,1,|12|,0,,0,,1,01/01/2012,30/06/2014,1,04/11/2014,8-K,04/11/2014
0001350381,45169,0,,1,|6|12|21|,0,,0,01/01/2011,30/09/2013,0,18/02/2014,8-K,18/02/2014
0001350593,43349,1,|7|14|18|19|,0,,0,,1,01/10/2002,30/09/2004,0,,S-1,03/02/2006
0001350593,7179,1,|6|9|20|,0,,0,,1,01/01/2002,30/09/2005,0,20/03/2006,8-K,20/03/2006
0001350593,40440,1,|10|19|69|,0,,0,,0,01/10/2010,30/06/2012,0,23/11/2012,Press Release,23/11/2012
0001352045,8012,1,|6|7|,0,,0,,0,01/01/2002,31/12/2004,0,,S-1,13/02/2006
0001352045,23534,0,,0,,1,|19|,1,01/07/2007,30/09/2007,0,,10-Q/A,10/12/2007
0001352045,27223,1,|4|6|13|,0,,0,,1,01/01/2006,31/03/2008,1,29/10/2008,Press Release,11/08/2008
0001354327,30678,1,|8|35|,0,,0,,0,01/07/2009,03/10/2009,0,,10-Q/A,17/12/2009
0001354942,28291,1,|4|17|19|,0,,0,,1,01/01/2007,31/12/2007,0,,10-K/A,04/04/2008
0001354942,26656,1,|4|,0,,0,,1,07/09/2004,31/03/2008,0,15/08/2008,8-K,15/08/2008
0001355128,40558,1,|6|,0,,0,,1,01/03/2008,30/05/2012,0,18/12/2012,8-K,10/10/2012
0001355128,42836,1,|6|7|20|,0,,0,,1,01/03/2007,28/02/2012,0,03/07/2013,NT 10-K,15/05/2013
0001356104,46872,1,|14|36|,0,,0,,1,01/01/2012,31/12/2012,0,,10-K,28/02/2014
0001356104,47865,1,|12|,0,,0,,0,01/01/2011,31/12/2013,0,,NT 10-Q,12/11/2014
0001356576,39522,1,|9|,0,,0,,1,01/01/2009,31/12/2009,0,,S-1/A,14/02/2012
0001357371,12104,1,|7|10|19|45|,0,,1,|19|,1,16/06/2004,31/12/2004,0,,S-1,12/05/2006
0001357371,43362,1,|19|36|,0,,0,,1,01/01/2012,31/03/2013,0,,10-K/A,23/08/2013
0001357371,46868,1,|19|,0,,0,,1,01/01/2013,30/09/2013,0,,10-K,28/02/2014
0001357615,22736,1,|10|19|,0,,0,,1,01/01/2007,30/09/2007,0,,10-Q/A,01/11/2007
0001357615,45952,1,|6|18|20|,0,,0,,1,01/01/2013,31/12/2013,0,05/05/2014,8-K,05/05/2014
0001359841,44900,1,|4|11|19|24|43|44|,0,,0,,1,01/01/2010,31/12/2011,0,,10-Q,02/08/2012
0001360901,15880,1,|10|11|13|44|,0,,0,,1,01/01/2005,30/06/2006,0,,NT 10-Q,15/11/2006
0001360901,41336,1,|13|,0,,0,,1,01/01/2009,31/12/2011,0,,10-K,27/02/2013
0001361709,12107,1,|4|,0,,0,,0,01/01/2002,31/12/2005,0,,S-1/A,20/07/2006
0001361709,45221,1,|6|20|,0,,0,,1,01/01/2011,30/06/2013,0,,10-K,27/02/2014
0001362705,12109,1,|3|6|7|12|23|,0,,0,,1,01/01/2003,31/12/2004,0,,S-1,14/06/2006
0001362705,44882,1,|4|,0,,0,,1,01/04/2011,30/06/2011,0,,10-Q,09/08/2012
0001362718,35667,1,|4|,0,,0,,0,01/07/2009,31/03/2011,1,16/06/2011,8-K,16/06/2011
0001364541,22598,1,|6|20|,0,,0,,1,01/01/2007,30/06/2007,0,26/10/2007,8-K,26/10/2007
0001364885,43111,1,|17|,0,,0,,1,01/01/2005,29/06/2006,0,,S-1/A,30/10/2006
0001365101,35353,1,|4|,0,,0,,1,01/01/2008,31/12/2008,0,,S-1/A,04/06/2010
0001365216,15095,1,|17|18|,0,,0,,1,01/01/2005,31/12/2005,0,,S-1/A,25/10/2006
0001365216,20428,1,|6|11|,0,,0,,0,01/01/2006,30/09/2006,0,,S-1/A,14/05/2007
0001365216,35334,1,|14|19|29|,0,,0,,1,01/01/2010,30/09/2010,0,,10-K,08/03/2011
0001365216,46802,1,|11|19|36|44|,0,,0,,1,01/01/2012,30/09/2013,0,,10-K,12/03/2014
0001365216,47219,1,|18|,0,,0,,0,01/01/2012,31/03/2014,0,,10-Q,06/08/2014
0001365790,25375,1,|7|13|,0,,0,,1,01/01/2006,31/12/2007,0,15/04/2008,8-K,15/04/2008
0001366246,43157,1,|6|20|,0,,0,,1,01/01/2010,31/03/2013,0,06/08/2013,Press Release,06/08/2013
0001366649,43517,1,|14|20|,0,,0,,1,01/01/2012,31/12/2012,0,,10-Q,31/07/2013
0001367396,39070,1,|9|,0,,0,,0,01/01/2012,31/03/2012,0,,10-Q,27/07/2012
0001367644,41445,1,|19|,0,,0,,1,01/01/2010,30/09/2012,0,,10-K,08/03/2013
0001368148,22072,1,|4|10|45|,0,,0,,1,01/01/2007,30/06/2007,0,09/10/2007,NT 10-Q,14/08/2007
0001368265,42911,1,|4|,0,,0,,1,01/01/2006,31/12/2006,0,,S-1/A,14/05/2007
0001368265,49926,1,|6|,0,,0,,1,01/01/2008,31/12/2008,0,,10-Q,11/05/2009
0001368265,40238,1,|19|29|,0,,0,,1,01/01/2010,30/06/2012,0,,10-Q,09/11/2012
0001368308,24326,1,|6|7|9|18|,0,,0,,1,01/01/2002,30/09/2007,0,31/01/2008,S-1/A,28/01/2008
0001368308,27846,1,|7|,0,,0,,1,01/01/2006,31/03/2008,0,26/06/2008,S-1/A,18/06/2008
0001368308,38323,1,|6|8|18|,0,,0,,1,01/01/2010,30/06/2011,0,,Press Release,26/03/2012
0001368458,49758,1,|7|20|,0,,0,,1,01/10/2004,30/06/2005,0,,S-4,02/08/2006
0001368519,42721,1,|4|8|20|,0,,0,,1,27/11/2003,30/06/2005,0,,F-1,21/07/2006
0001368519,29359,1,|4|,0,,0,,1,01/04/2007,31/03/2008,0,,6-K,13/08/2008
0001368622,43069,1,|17|19|,0,,0,,1,01/05/2004,30/04/2006,0,,S-1/A,11/12/2006
0001370416,42861,1,|13|37|,0,,0,,1,01/04/2010,31/12/2012,0,,40-F,08/03/2013
0001370946,46569,1,|19|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,23/07/2014
0001371011,12115,1,|7|13|17|,0,,0,,0,01/01/2003,31/12/2005,0,,S-1,27/09/2006
0001371781,41761,1,|6|,0,,0,,1,01/01/2011,30/09/2012,0,02/04/2013,Press Release,02/04/2013
0001372020,41502,1,|6|23|,0,,0,,1,01/04/2012,30/09/2012,0,14/03/2013,Press Release,14/03/2013
0001372664,15131,1,|6|20|23|,0,,0,,1,01/01/2003,31/12/2005,0,,S-1,05/10/2006
0001372813,16483,1,|10|45|,0,,0,,0,01/07/2003,30/06/2006,0,,S-1/A,04/01/2007
0001372813,33371,1,|3|12|46|,0,,0,,1,01/07/2008,30/06/2009,0,,10-K,10/09/2010
0001373671,24866,1,|6|,0,,0,,1,01/01/2006,01/07/2007,1,03/03/2008,Press Release,08/11/2007
0001373715,42503,1,|14|29|,0,,0,,1,01/10/2012,31/12/2012,0,,10-Q,08/05/2013
0001373835,17267,1,|1|24|,0,,0,,1,01/01/2002,31/07/2005,0,,10-K,02/04/2007
0001373835,35372,1,|18|19|,0,,0,,1,01/01/2006,31/03/2010,0,,10-K,24/02/2011
0001373980,50863,1,|18|,0,,0,,1,01/01/2006,31/12/2007,0,,10-K,31/03/2009
0001373988,34917,1,|18|,0,,0,,1,01/01/2010,31/12/2010,0,05/05/2011,8-K,05/05/2011
0001374535,20504,1,|5|10|45|,0,,0,,1,01/04/2007,30/06/2007,0,,10-Q/A,30/08/2007
0001375063,45471,1,|13|,0,,0,,1,01/07/2009,31/12/2009,0,,10-Q,17/05/2010
0001375247,12118,1,|1|3|11|13|44|46|,0,,0,,1,01/01/2003,31/12/2004,0,,S-1,13/09/2006
0001375365,25720,1,|17|18|19|,0,,0,,0,01/10/2005,31/12/2007,0,14/05/2008,8-K,14/05/2008
0001375557,46623,1,|9|,0,,0,,1,01/01/2010,31/12/2012,0,,10-K,24/02/2014
0001376139,25548,1,|20|,0,,0,,1,01/01/2007,31/12/2007,0,29/04/2008,8-K,29/04/2008
0001376812,23689,1,|13|18|,0,,0,,1,01/01/2006,31/12/2006,0,,10-12B/A,12/10/2007
0001376812,37927,1,|71|,0,,0,,1,01/01/2010,31/12/2011,1,08/05/2012,Press Release,08/05/2012
0001376812,41097,1,|18|,0,,0,,1,01/01/2011,31/12/2011,0,,10-K,22/02/2013
0001377013,15093,1,|6|7|10|11|,0,,0,,1,01/01/2000,30/06/2006,1,,S-1,18/10/2006
0001377630,30381,1,|13|18|,0,,0,,1,02/01/2008,02/07/2009,0,05/11/2009,8-K,05/11/2009
0001377630,31696,1,|18|,0,,0,,0,13/02/2007,01/10/2009,0,,10-K,09/03/2010
0001377630,33713,1,|26|,0,,0,,1,01/10/2009,31/12/2009,0,,10-Q,05/11/2010
0001377720,25446,1,|18|,0,,0,,0,01/01/2006,31/12/2006,0,,SB-2/A,09/07/2007
0001377720,33587,1,|7|17|,0,,0,,1,01/01/2009,30/09/2010,0,23/11/2010,8-K,23/11/2010
0001377789,26373,1,|12|14|20|,0,,1,|24|43|,1,01/07/2004,28/03/2008,0,30/07/2008,8-K,30/07/2008
0001378140,16557,1,|13|17|19|37|,0,,0,,1,30/04/2003,30/04/2005,0,,S-1,13/11/2006
0001378453,25201,1,|21|42|,0,,0,,0,01/01/2007,30/09/2007,0,01/04/2008,Press Release,31/03/2008
0001378453,38086,1,|1|3|,0,,0,,1,01/02/2007,30/09/2011,0,,10-K,16/03/2012
0001378453,46401,1,|18|,0,,0,,1,01/01/2012,31/12/2012,0,,NT 10-K,17/03/2014
0001378950,31725,1,|18|,0,,0,,1,01/01/2007,31/12/2008,0,,10-K,15/03/2010
0001378950,37051,1,|3|14|46|,0,,0,,1,01/01/2010,31/12/2010,0,,10-Q,09/11/2011
0001379378,32156,1,|19|,0,,0,,1,01/01/2009,31/12/2009,0,,10-K/A,21/05/2010
0001379661,47754,1,|19|,0,,0,,0,01/01/2013,31/12/2013,0,,10-Q,02/05/2014
0001379661,47755,1,|6|20|,0,,0,,1,01/01/2012,30/06/2014,0,,10-Q,04/11/2014
0001379895,26358,1,|6|20|,0,,0,,1,01/01/2008,31/03/2008,0,25/07/2008,Press Release,25/07/2008
0001379895,40600,1,|18|,0,,0,,0,08/11/2011,31/12/2011,0,,10-K/A,10/12/2012
0001382298,28563,1,|8|10|17|39|45|,0,,0,,1,01/01/2003,31/12/2007,0,,6-K,07/08/2008
0001383729,36125,1,|4|,0,,0,,1,01/07/2009,31/12/2010,0,,S-1/A,18/04/2011
0001383871,47740,1,|17|,0,,0,,0,01/01/2013,30/06/2014,0,10/11/2014,8-K,10/11/2014
0001384072,25675,1,|9|,0,,0,,1,01/01/2007,31/12/2007,0,12/05/2008,10-K/A,12/05/2008
0001384072,27409,1,|8|,0,,0,,1,01/01/2008,30/09/2008,0,14/11/2008,Press Release,14/11/2008
0001385157,23505,1,|6|18|,0,,0,,0,01/10/2005,30/09/2006,0,,S-1/A,20/04/2007
0001385157,33729,1,|18|,0,,0,,1,01/10/2004,30/09/2009,0,,10-Q,23/07/2010
0001385187,23503,1,|18|29|,0,,0,,1,01/10/2001,30/09/2006,0,,S-1/A,18/05/2007
0001385187,48068,1,|36|69|,0,,0,,0,01/10/2012,30/09/2013,0,,10-K,24/11/2014
0001385292,42703,1,|12|18|,0,,0,,0,01/01/2006,30/09/2006,0,,S-1/A,13/04/2007
0001386278,41228,1,|14|,0,,0,,1,01/01/2012,30/09/2012,0,,10-K,01/03/2013
0001388133,21663,1,|9|,0,,0,,1,01/07/2005,30/06/2006,0,,10-K,27/09/2007
0001388133,27356,1,|19|,0,,0,,0,01/07/2007,31/03/2008,0,,10-K,12/09/2008
0001388133,30391,0,,0,,1,|17|,1,01/07/2006,30/06/2009,0,23/10/2009,8-K,23/10/2009
0001388133,46187,1,|19|,0,,0,,1,01/07/2011,30/06/2013,0,,10-Q,09/05/2014
0001389050,38688,1,|4|11|19|44|,0,,0,,1,01/01/2010,31/12/2011,0,,10-Q,09/05/2012
0001389072,19841,1,|10|45|,0,,0,,0,26/11/2004,31/03/2007,1,20/07/2007,10-12G/A,13/07/2007
0001389170,36049,1,|26|,0,,0,,1,01/01/2007,31/12/2009,0,,S-1,09/09/2010
0001389170,47684,1,|6|20|,0,,0,,1,01/01/2011,30/06/2014,0,,10-Q,04/11/2014
0001391127,22162,1,|17|39|,0,,1,|6|,1,01/01/2006,30/06/2007,0,11/10/2007,Press Release,11/10/2007
0001391127,39995,1,|19|,0,,0,,1,01/01/2012,30/06/2012,0,05/11/2012,8-K,05/11/2012
0001391127,46043,1,|7|,0,,0,,1,01/01/2009,30/09/2013,0,,10-K,20/02/2014
0001391672,42942,1,|6|,0,,0,,1,01/01/2002,31/12/2003,0,,S-1/A,13/04/2007
0001391984,22714,1,|9|,0,,0,,1,01/01/2004,30/06/2007,0,30/10/2007,8-K,30/10/2007
0001392091,31279,1,|7|,0,,0,,1,01/04/2009,30/09/2009,0,12/03/2010,8-K,12/03/2010
0001393744,42668,1,|3|46|,0,,0,,1,01/01/2005,30/06/2007,0,,S-1/A,30/10/2007
0001393744,34692,1,|10|,0,,0,,0,01/07/2010,30/09/2010,1,31/03/2011,NT 10-K,15/03/2011
0001393744,41727,1,|3|,0,,0,,1,01/01/2011,31/12/2011,0,,10-Q,09/11/2012
0001394074,25218,1,|8|22|35|,0,,0,,1,01/01/2006,31/12/2006,0,,10-K,25/03/2008
0001394074,37074,1,|19|,0,,0,,1,01/01/2009,30/06/2011,0,,10-Q,08/11/2011
0001394156,33450,1,|5|10|,0,,0,,0,01/01/2009,27/06/2010,0,28/10/2010,8-K,28/10/2010
0001394156,35704,1,|8|,0,,0,,1,01/01/2010,26/12/2010,0,,10-Q,16/05/2011
0001394159,26447,1,|14|19|24|43|,0,,0,,1,01/01/2005,31/12/2007,0,06/08/2008,8-K,06/08/2008
0001394220,26121,1,|19|29|,0,,0,,1,01/01/2006,31/03/2008,0,19/08/2008,S-1/A,09/06/2008
0001394220,33581,1,|6|,0,,0,,1,01/01/2008,30/09/2010,0,19/11/2010,8-K,19/11/2010
0001396009,28364,1,|19|,0,,0,,1,01/01/2008,30/09/2008,0,,10-K,02/03/2009
0001396009,30419,1,|18|,0,,0,,0,01/01/2008,30/06/2009,0,,Press Release,02/11/2009
0001396009,35266,1,|18|,0,,0,,1,01/01/2007,30/09/2010,0,,10-K,28/02/2011
0001396009,38538,1,|10|18|45|,0,,0,,1,01/01/2010,30/09/2011,0,,10-K,29/02/2012
0001396546,25115,0,,0,,1,|6|7|,0,01/01/2007,31/03/2007,0,,10-K,17/03/2008
0001396814,44745,1,|4|7|,0,,0,,1,01/01/2007,31/12/2009,0,,S-1/A,03/12/2010
0001396838,29507,0,,0,,1,|4|,1,01/01/2006,31/12/2006,0,,S-1/A,07/06/2007
0001398797,26963,1,|18|,0,,0,,0,01/01/2005,31/03/2008,0,19/09/2008,8-K,19/09/2008
0001398797,30083,1,|6|,0,,0,,0,01/07/2008,31/03/2009,0,18/09/2009,8-K,18/09/2009
0001398987,39911,1,|3|10|45|46|,0,,0,,0,01/01/2009,30/06/2012,0,,S-1/A,28/09/2012
0001399855,42700,1,|11|12|,0,,0,,0,10/04/2007,26/04/2007,0,,S-1/A,27/07/2007
0001400891,39039,1,|9|,0,,0,,1,01/01/2012,31/03/2012,0,,10-Q/A,03/08/2012
0001401688,33773,1,|17|,0,,0,,1,01/01/1994,31/12/2009,0,08/12/2010,NT 10-Q,15/11/2010
0001402057,37251,1,|12|19|,0,,0,,1,01/01/2009,30/06/2011,0,,10-Q,14/11/2011
0001402305,34567,1,|6|19|,0,,0,,0,01/07/2010,30/09/2010,0,,NT 10-K,02/03/2011
0001402305,36602,1,|5|,0,,0,,1,01/01/2011,30/06/2011,0,,10-Q,08/11/2011
0001402829,45529,1,|3|46|,0,,0,,1,01/01/2010,31/12/2012,0,,10-K,27/03/2014
0001403431,41211,1,|20|,0,,0,,0,01/04/2011,30/09/2011,0,,10-K,29/02/2012
0001403853,31731,1,|10|,0,,0,,0,01/07/2009,30/09/2009,0,,10-K,11/03/2010
0001403853,34356,1,|12|36|,0,,0,,0,01/01/2009,30/09/2010,1,14/03/2011,10-K/A,14/03/2011
0001405277,45312,1,|18|,0,,0,,1,01/01/2011,30/09/2013,0,,Press Release,30/01/2014
0001406234,38484,1,|10|45|,0,,0,,1,01/01/2009,30/12/2010,0,,20-F,27/04/2012
0001408198,23688,1,|14|,0,,0,,0,01/12/2001,30/11/2006,0,,S-1/A,10/10/2007
0001408198,46816,1,|3|18|46|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,06/08/2014
0001408356,45412,1,|7|13|19|,0,,0,,1,01/01/2010,31/12/2012,0,03/03/2014,Press Release,03/03/2014
0001409171,42638,1,|4|19|,0,,0,,1,01/02/2004,31/01/2007,0,,S-1/A,03/12/2007
0001409171,26173,1,|7|9|16|19|,0,,0,,1,01/02/2007,30/04/2007,0,,10-Q,16/06/2008
0001409171,47265,1,|12|,0,,0,,1,01/02/2014,31/07/2014,0,,10-Q,09/09/2014
0001409375,42674,1,|4|,0,,0,,1,01/04/2004,31/03/2007,0,,S-1,20/08/2007
0001409375,35559,1,|6|,0,,0,,0,01/04/2009,31/12/2010,0,14/06/2011,Press Release,18/05/2011
0001409375,37379,1,|6|,0,,0,,1,01/04/2009,30/09/2010,0,02/02/2012,Press Release,01/02/2012
0001410172,24104,0,,0,,1,|4|,1,01/01/2004,31/12/2006,0,,S-1/A,01/11/2007
0001410471,23692,1,|4|,0,,0,,1,01/01/2005,30/06/2007,0,,S-1/A,12/10/2007
0001410636,38531,1,|10|22|,0,,0,,1,01/01/2011,30/06/2011,0,,10-K,28/02/2012
0001411488,46570,1,|18|,0,,0,,1,01/12/2012,07/09/2013,0,,10-K,17/03/2014
0001412067,31276,1,|6|7|17|,0,,0,,1,01/01/2005,30/09/2009,1,12/03/2010,Press Release,12/03/2010
0001412067,39047,1,|9|,0,,0,,1,01/01/2010,31/03/2012,0,09/08/2012,8-K,09/08/2012
0001413898,31394,1,|69|,0,,0,,0,01/01/2008,31/03/2009,0,07/04/2010,Press Release,07/04/2010
0001414475,42162,1,|19|,0,,0,,1,01/01/2012,31/03/2012,0,,10-Q,02/05/2013
0001415301,39613,1,|3|12|18|21|42|46|,0,,0,,1,01/01/2007,31/03/2012,0,,S-1/A,10/07/2012
0001415404,24812,1,|5|19|,0,,0,,1,01/01/2007,31/12/2007,0,,10-K/A,27/02/2008
0001415404,29206,1,|14|,0,,0,,1,01/01/2008,31/12/2008,0,,10-Q,11/05/2009
0001417398,46455,1,|7|20|,0,,0,,1,01/10/2012,30/09/2013,0,,10-Q,04/02/2014
0001418135,26758,1,|19|,0,,0,,1,01/04/2007,30/09/2007,0,,10-Q,13/08/2008
0001418135,29257,1,|24|43|,0,,0,,1,01/01/2006,30/09/2008,0,,Press Release,26/03/2009
0001418135,43588,1,|12|19|,0,,0,,1,01/01/2012,30/06/2013,0,,10-Q,24/10/2013
0001418819,42536,1,|7|,0,,0,,1,01/01/2007,31/12/2008,0,,PRER14A,14/08/2009
0001418819,39983,1,|11|18|44|,0,,0,,0,01/01/2009,31/12/2011,0,01/11/2012,8-K,01/11/2012
0001419242,38184,1,|11|36|44|,0,,0,,1,01/01/2009,31/12/2010,0,,10-K,29/02/2012
0001419581,42347,1,|12|,0,,0,,1,01/01/2007,31/12/2007,0,,10-K,28/02/2013
0001419852,36741,1,|3|46|,0,,0,,1,01/01/2007,01/02/2011,0,,S-1/A,28/09/2011
0001419945,31392,1,|9|,0,,0,,1,01/01/2008,31/12/2009,0,,20-F/A,05/04/2010
0001420800,33427,1,|69|,0,,0,,0,01/01/1997,02/07/2010,0,25/10/2010,Press Release,25/10/2010
0001421182,28261,1,|9|,0,,0,,1,01/04/2008,30/09/2008,0,,10-K,05/03/2009
0001423542,48319,1,|17|,0,,0,,0,01/01/2009,31/12/2009,0,,S-1/A,01/06/2011
0001423542,46128,1,|18|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,09/05/2014
