,cik,year,Topic_Q1,Topic_Q2,Topic_Q3,Topic_Q4,Topic_MDA
2051,886346.0,2013,-1,14,-1,-1,-1
2052,886744.0,2010,0,0,0,0,-1
2053,886744.0,2011,0,0,0,0,-1
2054,886744.0,2012,0,0,0,0,1
2055,886835.0,2008,14,1,-1,1,0
2056,886835.0,2009,14,-1,8,1,0
2057,886835.0,2011,14,1,8,1,0
2058,886835.0,2012,14,1,8,1,0
2059,886835.0,2013,14,1,-1,1,0
2060,887359.0,2011,0,0,0,0,1
2061,887359.0,2012,0,0,0,0,1
2062,887359.0,2013,0,0,0,0,1
2063,887637.0,2010,-1,-1,22,29,16
2064,887921.0,2009,-1,3,2,5,9
2065,887921.0,2010,-1,3,2,3,9
2066,887921.0,2011,-1,-1,2,3,7
2067,887921.0,2012,3,-1,2,3,1
2068,887921.0,2013,3,-1,2,-1,-1
2069,887936.0,2008,15,6,17,2,2
2070,887936.0,2009,-1,-1,-1,2,2
2071,887936.0,2010,-1,2,-1,11,2
2072,887936.0,2011,-1,-1,6,-1,2
2073,887936.0,2012,-1,-1,-1,-1,2
2074,887936.0,2013,0,-1,-1,2,-1
2075,888228.0,2010,17,1,3,1,0
2076,888228.0,2011,17,-1,-1,1,0
2077,888228.0,2012,-1,1,3,1,0
2078,888228.0,2013,-1,1,3,1,0
2079,888953.0,2008,-1,14,35,-1,-1
2080,888953.0,2010,-1,14,-1,-1,-1
2081,888953.0,2011,2,-1,-1,-1,-1
2082,889331.0,2011,1,5,1,12,12
2083,889331.0,2012,-1,28,4,-1,12
2084,889423.0,2009,5,13,-1,-1,8
2085,889900.0,2009,-1,-1,-1,1,0
2086,889900.0,2010,-1,1,8,1,0
2087,889900.0,2011,-1,1,8,1,0
2088,889900.0,2012,-1,1,8,1,0
2089,889900.0,2013,-1,1,8,1,0
2090,890465.0,2009,0,0,0,0,1
2091,890465.0,2011,0,0,0,0,1
2092,890465.0,2012,0,29,0,0,1
2093,890465.0,2013,0,0,0,0,1
2094,890564.0,2008,0,-1,-1,0,23
2095,890564.0,2012,0,14,9,6,23
2096,890564.0,2013,2,14,-1,0,23
2097,891014.0,2008,-1,8,-1,-1,-1
2098,891014.0,2010,-1,-1,-1,1,5
2099,891014.0,2011,20,8,-1,-1,5
2100,891014.0,2012,-1,8,-1,-1,5
2101,891014.0,2013,-1,-1,-1,-1,-1
2102,891288.0,2009,0,0,0,0,-1
2103,891293.0,2011,0,0,0,0,-1
2104,891293.0,2012,0,0,0,0,1
2105,891293.0,2013,0,0,0,0,1
2106,891482.0,2011,29,21,29,20,13
2107,891482.0,2012,29,21,29,20,13
2108,891482.0,2013,29,21,29,20,13
2109,891532.0,2010,-1,-1,-1,9,-1
2110,891532.0,2011,-1,-1,-1,0,-1
2111,891532.0,2012,0,10,-1,-1,-1
2112,891532.0,2013,-1,-1,-1,0,27
2113,892160.0,2012,0,0,0,0,24
2114,892160.0,2013,0,0,0,0,24
2115,892222.0,2010,-1,19,2,-1,15
2116,892222.0,2011,11,19,2,3,15
2117,892222.0,2012,-1,19,2,3,15
2118,892222.0,2013,-1,19,2,3,15
2119,892553.0,2009,-1,-1,-1,1,10
2120,892553.0,2010,-1,-1,15,-1,-1
2121,892553.0,2012,-1,8,15,-1,10
2122,892553.0,2013,-1,8,-1,1,-1
2123,892986.0,2008,-1,1,-1,1,0
2124,892986.0,2009,-1,1,-1,1,0
2125,892986.0,2012,6,1,3,1,0
2126,892986.0,2013,-1,1,3,1,0
2127,893538.0,2008,6,1,-1,1,0
2128,893538.0,2009,-1,1,3,1,0
2129,893538.0,2010,-1,1,3,-1,0
2130,893538.0,2012,-1,1,3,1,0
2131,893691.0,2013,-1,-1,2,-1,-1
2132,893949.0,2010,0,0,0,0,11
2133,893949.0,2011,0,0,0,0,11
2134,893949.0,2012,0,0,0,0,11
2135,893949.0,2013,0,0,0,0,11
2136,894081.0,2010,-1,9,7,8,18
2137,894081.0,2011,-1,9,7,8,18
2138,894081.0,2012,9,9,7,8,18
2139,894081.0,2013,9,-1,7,8,18
2140,894253.0,2008,0,0,-1,0,-1
2141,894627.0,2009,6,1,3,1,0
2142,894627.0,2011,6,1,3,1,0
2143,894627.0,2012,-1,1,-1,1,0
2144,894627.0,2013,6,1,3,1,0
2145,895126.0,2008,6,1,-1,1,0
2146,895126.0,2010,6,1,-1,1,0
2147,895126.0,2013,6,1,-1,1,0
2148,895456.0,2011,3,-1,2,3,7
2149,895456.0,2012,3,-1,2,-1,7
2150,895456.0,2013,3,-1,2,3,7
2151,895642.0,2009,19,4,2,38,5
2152,895642.0,2010,19,5,5,38,5
2153,895655.0,2009,31,-1,-1,26,24
2154,895655.0,2010,4,-1,17,-1,24
2155,895655.0,2011,3,6,2,-1,24
2156,895655.0,2012,16,-1,-1,-1,24
2157,895655.0,2013,11,-1,-1,26,24
2158,895663.0,2008,14,1,8,1,0
2159,895663.0,2009,-1,1,8,1,0
2160,896262.0,2010,0,0,-1,0,11
2161,896262.0,2011,0,0,0,0,11
2162,896262.0,2012,0,0,0,0,11
2163,896262.0,2013,0,0,0,0,11
2164,896264.0,2011,-1,-1,-1,-1,6
2165,896264.0,2012,-1,3,-1,-1,6
2166,896264.0,2013,4,-1,2,-1,6
2167,896622.0,2008,-1,0,0,0,24
2168,896622.0,2009,-1,0,2,0,24
2169,896622.0,2010,-1,0,0,0,24
2170,896622.0,2011,0,0,2,0,24
2171,896622.0,2012,-1,0,2,0,24
2172,896622.0,2013,11,0,2,0,24
2173,896726.0,2011,-1,-1,-1,1,0
2174,896778.0,2008,0,0,0,0,1
2175,896778.0,2009,0,0,0,11,1
2176,896778.0,2010,0,-1,0,0,1
2177,896778.0,2011,0,0,0,-1,1
2178,896841.0,2008,10,-1,-1,2,-1
2179,896841.0,2009,-1,-1,-1,14,-1
2180,896841.0,2010,32,-1,-1,-1,-1
2181,897067.0,2008,-1,5,1,35,3
2182,897067.0,2009,1,5,-1,19,3
2183,897067.0,2010,1,5,1,-1,3
2184,897067.0,2011,-1,5,4,35,-1
2185,898173.0,2008,-1,6,2,3,12
2186,898173.0,2011,3,6,2,3,12
2187,898173.0,2012,3,6,2,-1,12
2188,898173.0,2013,-1,6,36,-1,12
2189,898437.0,2010,0,0,0,0,1
2190,898437.0,2011,0,0,0,0,1
2191,898437.0,2012,0,0,0,0,1
2192,898437.0,2013,0,0,0,0,1
2193,899460.0,2009,0,0,0,0,1
2194,899460.0,2011,0,0,0,0,1
2195,899460.0,2012,0,0,0,0,1
2196,899460.0,2013,0,0,0,0,1
2197,899723.0,2008,13,13,-1,26,-1
2198,899723.0,2009,4,5,-1,-1,5
2199,899723.0,2010,20,8,1,-1,5
2200,899723.0,2011,20,-1,-1,27,-1
2201,899723.0,2012,20,-1,-1,14,5
2202,899723.0,2013,-1,-1,9,14,5
2203,899751.0,2008,-1,-1,28,12,31
2204,899751.0,2009,-1,-1,28,-1,31
2205,899751.0,2010,-1,-1,28,-1,31
2206,899751.0,2011,-1,-1,-1,-1,31
2207,899751.0,2012,-1,-1,-1,12,31
2208,899751.0,2013,4,-1,28,17,31
2209,899866.0,2009,0,0,0,0,-1
2210,899866.0,2010,0,0,0,0,1
2211,899866.0,2011,0,0,0,0,-1
2212,899866.0,2012,0,0,0,0,-1
2213,899866.0,2013,0,0,0,0,-1
2214,901491.0,2011,12,-1,2,3,14
2215,901491.0,2011,12,-1,6,3,14
2216,901491.0,2013,12,16,10,3,14
2217,902274.0,2008,-1,-1,2,-1,-1
2218,902274.0,2010,-1,-1,-1,-1,-1
2219,902274.0,2011,-1,3,-1,5,-1
2220,902274.0,2012,-1,3,-1,-1,-1
2221,902274.0,2013,-1,-1,-1,-1,-1
2222,902791.0,2009,-1,30,13,-1,23
2223,902791.0,2010,-1,30,-1,-1,23
2224,902791.0,2011,-1,30,9,-1,23
2225,902791.0,2012,-1,-1,-1,-1,23
2226,902791.0,2013,-1,-1,-1,33,23
2227,903129.0,2009,19,7,31,-1,12
2228,903129.0,2011,-1,-1,24,12,12
2229,903129.0,2013,-1,-1,31,-1,12
2230,903651.0,2011,0,-1,-1,-1,-1
2231,903651.0,2012,-1,14,-1,0,2
2232,903651.0,2013,-1,-1,-1,2,-1
2233,904978.0,2009,0,0,0,0,2
2234,906553.0,2008,23,21,-1,-1,13
2235,906553.0,2009,29,-1,-1,-1,13
2236,906553.0,2010,-1,21,-1,4,13
2237,906553.0,2011,-1,21,-1,20,13
2238,906553.0,2012,29,-1,-1,-1,13
2239,906553.0,2013,-1,20,-1,-1,13
2240,906709.0,2008,0,0,0,0,1
2241,906709.0,2010,0,0,0,0,1
2242,906709.0,2011,0,0,0,0,1
2243,906709.0,2013,0,0,0,0,1
2244,907562.0,2012,0,0,0,0,-1
2245,907562.0,2013,0,0,0,0,-1
2246,907649.0,2010,-1,-1,3,1,0
2247,907649.0,2012,-1,-1,-1,1,0
2248,907649.0,2013,6,1,-1,1,0
2249,908255.0,2008,-1,7,-1,12,12
2250,908255.0,2009,10,-1,5,12,12
2251,908255.0,2010,4,3,-1,12,12
2252,908255.0,2011,4,7,-1,5,12
2253,908255.0,2012,10,7,5,12,12
2254,908255.0,2013,-1,-1,-1,-1,12
2255,908598.0,2011,1,5,1,14,3
2256,908937.0,2008,35,-1,-1,13,4
2257,908937.0,2009,35,15,1,13,4
2258,908937.0,2010,35,7,-1,13,4
2259,908937.0,2011,35,7,-1,13,4
2260,908937.0,2012,35,-1,-1,13,4
2261,908937.0,2013,35,-1,6,13,4
2262,909281.0,2011,17,1,-1,1,0
2263,909281.0,2012,17,1,15,1,0
2264,909281.0,2013,17,1,-1,1,0
2265,909494.0,2009,-1,2,-1,22,-1
2266,909494.0,2010,-1,-1,1,-1,-1
2267,909494.0,2011,-1,-1,2,22,-1
2268,909494.0,2012,-1,-1,-1,11,-1
2269,909494.0,2013,-1,-1,-1,-1,-1
2270,909724.0,2011,3,3,2,3,7
2271,910267.0,2011,0,0,0,0,1
2272,910267.0,2012,0,0,0,0,1
2273,910267.0,2013,0,0,0,0,1
2274,910329.0,2011,0,38,0,0,-1
2275,910329.0,2012,0,0,0,0,11
2276,910329.0,2013,0,-1,-1,0,11
2277,910521.0,2008,3,6,2,3,7
2278,910521.0,2011,3,6,2,3,7
2279,910521.0,2012,3,-1,2,3,7
2280,910521.0,2013,3,-1,2,3,7
2281,911002.0,2010,-1,20,-1,15,21
2282,911002.0,2011,23,20,18,15,21
2283,911147.0,2011,29,21,29,20,13
2284,911147.0,2012,29,21,29,20,13
2285,911147.0,2013,29,21,29,20,13
2286,911583.0,2008,-1,7,-1,12,17
2287,911583.0,2009,-1,3,-1,12,17
2288,911583.0,2011,36,-1,6,-1,17
2289,911649.0,2011,0,0,0,0,20
2290,912145.0,2008,29,21,-1,-1,13
2291,912145.0,2009,-1,-1,-1,-1,13
2292,912145.0,2010,-1,21,-1,-1,13
2293,912145.0,2011,29,21,-1,20,13
2294,912183.0,2008,0,0,0,0,1
2295,912183.0,2009,0,0,0,0,1
2296,912183.0,2010,0,0,0,0,1
2297,912183.0,2011,0,0,0,0,1
2298,912183.0,2012,0,0,0,0,1
2299,912183.0,2013,0,0,0,0,1
2300,912513.0,2008,20,8,-1,-1,10
2301,912513.0,2009,26,-1,31,-1,10
2302,912513.0,2010,20,8,-1,-1,10
2303,912513.0,2011,20,8,31,26,10
2304,912513.0,2012,-1,-1,31,27,10
2305,912513.0,2013,-1,-1,-1,8,10
2306,912607.0,2010,32,23,-1,-1,-1
2307,912607.0,2011,32,23,-1,2,-1
2308,912750.0,2011,-1,1,3,1,0
2309,912750.0,2012,6,1,3,1,0
2310,912750.0,2013,6,1,-1,1,0
2311,912752.0,2008,7,15,1,-1,4
2312,912752.0,2009,7,15,1,13,4
2313,912752.0,2010,7,-1,1,13,4
2314,912752.0,2011,7,15,1,13,4
2315,912752.0,2012,7,15,-1,13,4
2316,912752.0,2013,7,15,1,13,4
2317,912767.0,2009,-1,25,21,-1,-1
2318,912767.0,2010,-1,25,21,-1,-1
2319,912767.0,2011,-1,25,21,-1,-1
2320,912767.0,2012,-1,-1,21,-1,-1
2321,912767.0,2013,-1,25,-1,-1,-1
2322,912833.0,2011,-1,6,2,-1,7
2323,912833.0,2012,3,6,2,-1,7
2324,912833.0,2013,-1,-1,2,-1,7
2325,912888.0,2009,0,-1,0,0,-1
2326,912888.0,2010,0,0,0,0,-1
2327,913077.0,2009,-1,0,0,0,-1
2328,913077.0,2010,0,0,0,0,-1
2329,913077.0,2011,0,-1,0,-1,-1
2330,913077.0,2012,0,0,0,0,20
2331,913077.0,2013,-1,0,-1,0,20
2332,913142.0,2008,-1,13,17,-1,3
2333,913142.0,2009,-1,-1,-1,-1,3
2334,913142.0,2010,1,-1,-1,-1,3
2335,913142.0,2011,1,3,-1,-1,3
2336,913142.0,2012,-1,-1,12,-1,3
2337,913142.0,2013,-1,-1,-1,-1,3
2338,913165.0,2013,0,0,0,0,1
2339,914139.0,2009,-1,5,1,19,-1
2340,914139.0,2010,1,5,1,-1,-1
2341,914139.0,2011,1,2,1,31,-1
2342,914139.0,2012,1,5,30,31,-1
2343,914139.0,2013,37,29,30,2,-1
2344,914329.0,2008,-1,-1,-1,-1,-1
2345,914329.0,2010,3,3,0,-1,-1
2346,914329.0,2011,20,3,17,-1,-1
2347,914329.0,2012,-1,3,12,-1,-1
2348,914329.0,2013,-1,5,-1,-1,-1
2349,914475.0,2008,0,0,0,0,1
2350,914475.0,2009,0,0,0,0,1
2351,914475.0,2010,0,0,0,0,1
2352,914475.0,2012,0,0,0,0,1
2353,914475.0,2013,0,0,0,0,1
2354,914536.0,2008,-1,14,-1,-1,23
2355,914536.0,2009,-1,14,-1,9,23
2356,914577.0,2011,-1,21,29,20,13
2357,915389.0,2008,20,-1,-1,9,10
2358,915389.0,2009,-1,8,-1,-1,10
2359,915389.0,2010,4,-1,6,-1,10
2360,915389.0,2011,-1,-1,6,-1,10
2361,915389.0,2012,10,-1,-1,-1,10
2362,915389.0,2013,20,-1,28,-1,10
2363,915778.0,2008,1,-1,-1,4,-1
2364,915778.0,2009,-1,-1,6,-1,-1
2365,915778.0,2010,-1,2,17,4,-1
2366,915778.0,2011,-1,2,17,-1,-1
2367,915778.0,2012,-1,2,1,4,-1
2368,915778.0,2013,1,31,-1,4,4
2369,915913.0,2008,20,1,3,27,10
2370,915913.0,2009,-1,1,-1,27,10
2371,915913.0,2010,-1,-1,-1,-1,10
2372,915913.0,2011,-1,1,-1,7,10
2373,915913.0,2012,4,-1,-1,27,10
2374,915913.0,2013,20,1,-1,4,10
2375,916085.0,2008,0,30,0,0,11
2376,916085.0,2009,0,0,0,0,11
2377,916085.0,2010,0,0,0,0,11
2378,916085.0,2011,0,0,0,0,11
2379,916085.0,2012,0,2,0,0,11
2380,916085.0,2013,0,0,0,0,11
2381,916230.0,2008,-1,-1,2,-1,-1
2382,916365.0,2008,-1,-1,2,3,-1
2383,916365.0,2009,3,-1,-1,-1,-1
2384,916365.0,2012,26,17,5,-1,-1
2385,916457.0,2010,-1,-1,22,4,8
2386,916457.0,2011,-1,1,-1,-1,8
2387,916457.0,2012,5,-1,-1,-1,8
2388,916457.0,2013,-1,4,4,-1,8
2389,916529.0,2011,19,10,-1,-1,2
2390,916529.0,2013,19,10,-1,38,2
2391,916540.0,2011,-1,-1,-1,21,6
2392,916540.0,2012,22,-1,-1,21,6
2393,916540.0,2013,16,-1,2,21,6
2394,916863.0,2010,5,4,4,4,8
2395,916863.0,2011,5,4,4,4,8
2396,916863.0,2012,5,4,4,4,8
2397,916863.0,2013,5,4,4,4,-1
2398,917273.0,2008,37,29,30,31,-1
2399,917273.0,2009,37,5,30,31,-1
2400,917273.0,2011,-1,29,30,-1,-1
2401,917273.0,2012,1,29,-1,2,-1
2402,917273.0,2013,1,14,16,31,-1
2403,917470.0,2009,-1,13,-1,-1,5
2404,917470.0,2011,22,8,11,-1,-1
2405,917470.0,2012,-1,8,-1,-1,-1
2406,917470.0,2013,-1,8,-1,-1,-1
2407,917491.0,2008,-1,-1,-1,5,3
2408,917491.0,2010,-1,-1,1,-1,3
2409,917491.0,2012,-1,-1,-1,-1,3
2410,917491.0,2013,-1,3,33,-1,3
2411,917520.0,2009,0,0,0,0,1
2412,917520.0,2010,34,0,0,0,1
2413,917520.0,2011,-1,0,0,0,1
2414,917520.0,2012,0,0,0,0,1
2415,917520.0,2013,0,0,0,0,1
2416,917523.0,2010,5,6,-1,28,-1
2417,917523.0,2011,5,5,2,0,-1
2418,918160.0,2008,22,8,-1,1,5
2419,918160.0,2010,-1,8,-1,7,5
2420,918160.0,2011,-1,8,-1,2,5
2421,918160.0,2012,-1,8,-1,-1,5
2422,918160.0,2013,18,8,11,-1,5
2423,918541.0,2011,-1,3,12,9,9
2424,918541.0,2012,4,13,-1,1,9
2425,918541.0,2013,4,-1,-1,-1,9
2426,918581.0,2008,-1,-1,24,-1,2
2427,918581.0,2009,-1,-1,-1,6,2
2428,918581.0,2010,4,12,-1,-1,2
2429,918581.0,2011,-1,10,9,-1,2
2430,918581.0,2012,4,10,-1,-1,2
2431,918581.0,2013,4,-1,12,5,2
2432,918946.0,2008,1,3,-1,-1,4
2433,918946.0,2009,3,3,-1,14,4
2434,918946.0,2010,1,3,-1,14,4
2435,918946.0,2011,-1,-1,-1,-1,4
2436,919013.0,2010,-1,5,-1,2,4
2437,919013.0,2011,2,-1,1,2,4
2438,919013.0,2012,1,5,2,2,4
2439,919013.0,2013,1,-1,-1,-1,2
2440,919443.0,2010,-1,6,2,26,7
2441,919443.0,2011,3,6,2,3,7
2442,919722.0,2010,3,0,0,0,-1
2443,919722.0,2011,0,0,0,0,-1
2444,919722.0,2012,0,0,0,0,1
2445,919956.0,2011,0,0,0,0,11
2446,919956.0,2012,0,0,9,0,11
2447,919956.0,2013,0,0,13,0,11
2448,920148.0,2010,0,0,0,0,11
2449,920148.0,2012,0,0,0,0,11
2450,920148.0,2013,0,0,0,0,11
2451,920371.0,2008,-1,-1,-1,-1,29
2452,920371.0,2009,-1,3,12,5,29
2453,920371.0,2010,-1,3,-1,23,29
2454,920371.0,2011,4,-1,21,-1,29
2455,920371.0,2012,-1,25,21,-1,29
2456,920371.0,2013,-1,25,21,-1,29
2457,920448.0,2012,2,-1,-1,2,2
2458,920448.0,2013,-1,2,-1,2,-1
2459,921549.0,2009,27,1,8,1,0
2460,921691.0,2008,3,6,2,3,7
2461,921691.0,2009,3,6,2,3,7
2462,921738.0,2011,5,-1,25,20,13
2463,922224.0,2008,5,11,4,4,8
2464,922224.0,2009,5,4,-1,4,8
2465,922475.0,2009,21,22,-1,16,25
2466,922475.0,2010,21,22,20,16,25
2467,922475.0,2011,21,22,20,16,25
2468,922475.0,2012,21,22,20,16,25
2469,922475.0,2013,21,22,20,16,25
2470,922521.0,2011,38,-1,-1,-1,3
2471,922521.0,2012,-1,-1,-1,11,1
2472,922521.0,2013,1,-1,-1,-1,1
2473,922717.0,2011,0,0,0,0,11
2474,922717.0,2012,0,0,0,0,11
2475,922717.0,2013,0,0,0,0,11
2476,922863.0,2011,8,1,-1,-1,16
2477,922863.0,2012,-1,1,-1,-1,16
2478,922863.0,2013,-1,1,-1,-1,16
2479,924515.0,2011,0,0,0,0,-1
2480,924646.0,2008,-1,-1,13,-1,2
2481,924822.0,2011,24,-1,-1,-1,-1
2482,924822.0,2012,-1,-1,-1,-1,-1
2483,924822.0,2013,-1,-1,-1,-1,-1
2484,925528.0,2011,20,-1,-1,1,7
2485,925645.0,2009,4,-1,-1,-1,9
2486,925645.0,2013,4,-1,-1,0,3
2487,926326.0,2009,0,0,0,0,-1
2488,926326.0,2010,0,-1,-1,-1,-1
2489,926326.0,2011,0,-1,0,0,-1
2490,926326.0,2012,0,0,0,0,-1
2491,926326.0,2013,0,0,0,0,11
2492,926617.0,2012,0,0,0,0,1
2493,926617.0,2013,0,0,0,0,1
2494,927003.0,2011,1,4,1,28,-1
2495,927003.0,2012,5,-1,1,28,-1
2496,927003.0,2013,1,-1,1,4,-1
2497,927066.0,2011,0,0,0,0,-1
2498,927066.0,2012,0,0,0,0,11
2499,927066.0,2013,0,0,0,0,11
2500,927417.0,2012,-1,3,17,-1,10
2501,927417.0,2013,-1,3,-1,26,10
2502,928054.0,2010,-1,-1,3,-1,-1
2503,928054.0,2011,-1,-1,3,-1,-1
2504,928054.0,2012,-1,1,-1,-1,-1
2505,928054.0,2013,-1,1,-1,1,-1
2506,928340.0,2010,-1,-1,-1,4,15
2507,928340.0,2011,-1,4,38,34,15
2508,928340.0,2012,-1,4,-1,34,-1
2509,928421.0,2008,1,5,-1,14,3
2510,928421.0,2010,-1,5,33,19,3
2511,928421.0,2011,1,-1,-1,19,3
2512,928421.0,2012,1,-1,1,19,3
2513,928421.0,2013,1,5,1,19,3
2514,928658.0,2011,8,18,5,17,5
2515,928658.0,2012,8,18,5,-1,5
2516,928658.0,2013,8,18,5,-1,5
2517,929008.0,2009,-1,-1,-1,1,9
2518,929008.0,2010,-1,-1,-1,-1,9
2519,929008.0,2011,-1,23,-1,-1,9
2520,929008.0,2012,-1,-1,-1,2,9
2521,929008.0,2013,-1,-1,-1,4,9
2522,929994.0,2010,0,30,26,0,38
2523,929994.0,2011,-1,30,26,-1,38
2524,930184.0,2008,3,-1,0,5,1
2525,930184.0,2009,0,0,0,0,1
2526,931336.0,2008,11,19,-1,3,-1
2527,931336.0,2009,11,-1,2,3,-1
2528,931336.0,2010,11,19,-1,37,-1
2529,931336.0,2011,11,19,2,3,-1
2530,931336.0,2012,11,19,2,3,-1
2531,931336.0,2013,11,19,-1,21,6
2532,931584.0,2008,22,8,-1,8,5
2533,931584.0,2009,-1,8,7,8,5
2534,931584.0,2010,24,8,-1,8,5
2535,931584.0,2011,24,8,-1,-1,5
2536,931584.0,2012,-1,9,33,8,5
2537,931584.0,2013,-1,9,33,-1,5
2538,931683.0,2011,-1,10,6,9,7
2539,931948.0,2012,18,26,11,7,5
2540,932111.0,2008,1,4,1,-1,-1
2541,932111.0,2009,1,-1,-1,-1,3
2542,932111.0,2010,1,2,1,-1,3
2543,932111.0,2011,1,2,-1,5,3
2544,932111.0,2012,1,-1,1,-1,3
2545,932111.0,2013,1,-1,1,-1,3
2546,932372.0,2011,11,-1,2,3,-1
2547,932372.0,2012,-1,-1,2,3,-1
2548,932372.0,2013,-1,-1,2,3,-1
2549,932696.0,2009,-1,3,-1,5,-1
2550,932696.0,2010,-1,3,-1,-1,-1
2551,932696.0,2011,-1,3,-1,5,-1
2552,932696.0,2012,-1,3,-1,-1,-1
2553,932696.0,2013,-1,3,-1,5,-1
2554,933738.0,2008,10,10,-1,-1,19
2555,933738.0,2009,2,-1,-1,-1,19
2556,933738.0,2010,-1,23,3,-1,19
2557,933738.0,2011,38,10,-1,-1,-1
2558,934280.0,2008,-1,-1,-1,11,2
2559,934473.0,2011,0,0,0,0,-1
2560,934473.0,2012,-1,0,0,0,-1
2561,934549.0,2012,37,-1,30,31,4
2562,934549.0,2013,37,-1,30,31,2
2563,934612.0,2008,8,18,-1,-1,16
2564,934648.0,2008,-1,-1,25,-1,13
2565,934648.0,2009,-1,-1,25,-1,13
2566,934648.0,2010,-1,-1,25,-1,13
2567,934648.0,2011,-1,-1,25,-1,13
2568,934648.0,2012,-1,-1,25,-1,13
2569,934648.0,2013,-1,-1,25,-1,13
2570,935036.0,2008,-1,-1,16,11,2
2571,935036.0,2009,-1,14,-1,-1,2
2572,935036.0,2010,-1,12,-1,11,2
2573,935036.0,2011,4,14,6,3,2
2574,935036.0,2012,4,-1,27,-1,2
2575,935036.0,2013,-1,14,-1,-1,2
2576,935494.0,2008,4,3,-1,-1,3
2577,935494.0,2009,4,-1,-1,-1,3
2578,935494.0,2010,-1,5,1,-1,3
2579,935494.0,2011,-1,-1,1,-1,3
2580,935494.0,2012,1,-1,-1,-1,3
2581,935494.0,2013,-1,-1,-1,-1,3
2582,936340.0,2009,-1,4,4,4,8
2583,936340.0,2010,5,4,4,4,8
2584,936340.0,2011,5,4,4,4,8
2585,936340.0,2012,5,4,4,4,8
2586,936340.0,2013,5,4,4,4,8
2587,937556.0,2011,31,-1,0,0,1
2588,937556.0,2013,-1,0,0,0,1
2589,937941.0,2011,-1,6,-1,-1,7
2590,939767.0,2010,0,0,0,0,1
2591,939767.0,2011,0,0,0,0,1
2592,939767.0,2012,0,0,0,0,1
2593,939767.0,2013,0,0,0,0,1
2594,940332.0,2012,1,5,1,2,4
2595,940332.0,2013,1,5,-1,2,4
2596,940942.0,2010,8,18,5,17,16
2597,940942.0,2011,8,18,5,17,16
2598,940942.0,2012,8,18,5,17,16
2599,940942.0,2013,8,18,5,17,16
2600,941604.0,2009,1,28,-1,3,7
2601,941604.0,2010,7,-1,-1,-1,7
2602,941604.0,2011,7,-1,34,-1,-1
2603,941604.0,2013,7,-1,-1,-1,7
2604,943452.0,2011,4,18,5,-1,16
2605,943452.0,2012,4,18,5,-1,16
2606,943452.0,2013,4,18,5,-1,16
2607,943861.0,2008,6,1,3,1,0
2608,943861.0,2009,-1,1,3,1,0
2609,943861.0,2010,6,1,3,1,0
2610,943861.0,2011,6,1,3,1,0
2611,943861.0,2013,6,1,3,1,0
2612,944075.0,2009,1,2,0,2,-1
2613,944075.0,2010,1,2,1,-1,9
2614,944075.0,2011,-1,-1,-1,2,-1
2615,944075.0,2012,1,-1,-1,2,9
2616,944075.0,2013,1,-1,-1,2,9
2617,944148.0,2008,-1,30,9,6,2
2618,944148.0,2009,-1,-1,9,0,2
2619,944148.0,2011,0,-1,9,0,2
2620,944148.0,2012,0,0,9,0,2
2621,944148.0,2013,0,-1,9,0,2
2622,944480.0,2012,5,-1,-1,-1,3
2623,944480.0,2013,17,-1,21,-1,3
2624,944508.0,2011,11,19,2,3,6
2625,944508.0,2012,11,19,2,3,6
2626,944508.0,2013,3,19,2,3,14
2627,944739.0,2009,1,-1,1,6,4
2628,944739.0,2011,1,-1,-1,2,-1
2629,944739.0,2012,1,-1,1,2,-1
2630,944765.0,2011,0,0,0,0,-1
2631,944765.0,2012,2,-1,0,0,-1
2632,944765.0,2013,2,0,0,22,-1
2633,945114.0,2008,3,-1,2,3,-1
2634,945114.0,2009,3,-1,-1,-1,-1
2635,945114.0,2011,3,6,-1,-1,-1
2636,945114.0,2012,10,-1,2,26,7
2637,945114.0,2013,4,6,2,-1,7
2638,945235.0,2010,-1,12,-1,16,2
2639,945764.0,2008,-1,1,-1,1,0
2640,945764.0,2009,-1,1,3,1,0
2641,945764.0,2010,6,1,-1,1,0
2642,945764.0,2011,6,1,-1,1,0
2643,945764.0,2012,-1,1,3,1,0
2644,945764.0,2013,-1,1,-1,1,0
2645,945841.0,2008,-1,21,-1,9,30
2646,945841.0,2010,1,-1,2,9,30
2647,945841.0,2011,-1,-1,-1,9,30
2648,945841.0,2012,-1,-1,-1,-1,30
2649,945841.0,2013,-1,-1,-1,-1,30
2650,945983.0,2011,-1,-1,-1,-1,9
2651,945983.0,2012,4,-1,-1,-1,9
2652,945983.0,2013,-1,6,-1,-1,9
2653,945989.0,2010,2,8,16,-1,2
2654,945989.0,2011,2,-1,16,22,2
2655,945989.0,2013,2,-1,16,-1,2
2656,946454.0,2010,4,2,-1,5,-1
2657,946454.0,2011,28,-1,34,-1,-1
2658,946454.0,2012,-1,-1,-1,-1,-1
2659,946454.0,2013,1,-1,1,-1,-1
2660,946840.0,2008,0,0,0,0,1
2661,946840.0,2010,0,0,0,0,1
2662,946840.0,2012,0,0,0,0,1
2663,948072.0,2013,31,-1,0,0,11
2664,948708.0,2010,1,2,1,2,-1
2665,948708.0,2011,1,2,-1,2,-1
2666,948708.0,2012,1,2,1,2,-1
2667,948708.0,2013,1,-1,27,2,-1
