,cik,year
6519,785787.0,2013
6520,714756.0,2008
6521,714756.0,2009
6525,3197.0,2011
6526,3197.0,2012
6527,3197.0,2013
6528,706688.0,2008
6529,706688.0,2009
6530,706688.0,2010
6531,706688.0,2011
6532,706688.0,2012
6533,706688.0,2013
6535,2601.0,2012
6536,2601.0,2013
6538,2034.0,2009
6539,2034.0,2010
6540,2034.0,2011
6541,2034.0,2012
6542,2034.0,2013
6543,2186.0,2011
6544,1800.0,2008
6546,1800.0,2010
6547,1800.0,2011
6548,1800.0,2012
6549,1800.0,2013
6551,815094.0,2009
6552,815094.0,2010
6553,815094.0,2011
6554,815094.0,2012
6555,815094.0,2013
6557,849706.0,2012
6559,792977.0,2008
6560,792977.0,2009
6561,792977.0,2010
6562,792977.0,2011
6564,792977.0,2013
6567,2098.0,2010
6568,2098.0,2011
6569,2098.0,2012
6570,2098.0,2013
6572,769218.0,2011
6573,769218.0,2012
6574,769218.0,2013
6576,825931.0,2009
6578,825931.0,2011
6579,825931.0,2012
6580,825931.0,2013
6586,3116.0,2010
6587,3116.0,2011
6588,3116.0,2012
6589,3116.0,2013
6596,2969.0,2009
6597,2969.0,2010
6598,2969.0,2011
6599,2969.0,2012
6600,2969.0,2013
6602,1541927.0,2009
6604,1541927.0,2011
6605,1541927.0,2012
6606,1541927.0,2013
6608,766421.0,2009
6610,766421.0,2011
6611,766421.0,2012
6612,766421.0,2013
6613,3303.0,2008
6614,3303.0,2009
6615,3303.0,2010
6616,3303.0,2011
6617,3303.0,2012
6618,3303.0,2013
6619,1368457.0,2008
6620,1368457.0,2009
6623,866121.0,2009
6624,866121.0,2010
6625,866121.0,2011
6626,866121.0,2012
6627,866121.0,2013
6630,1340786.0,2009
6631,1340786.0,2010
6632,1340786.0,2011
6633,1340786.0,2012
6634,1340786.0,2013
6635,3673.0,2008
6636,3673.0,2009
6638,850693.0,2008
6639,850693.0,2009
6640,850693.0,2010
6641,850693.0,2011
6642,850693.0,2012
6643,850693.0,2013
6645,825313.0,2009
6646,825313.0,2010
6647,825313.0,2011
6648,825313.0,2012
6649,825313.0,2013
6652,813621.0,2009
6653,813621.0,2010
6654,813621.0,2011
6655,813621.0,2012
6656,813621.0,2013
6657,4281.0,2008
6658,4281.0,2009
6659,4281.0,2010
6660,4281.0,2011
6661,4281.0,2012
6662,4281.0,2013
6664,1783400.0,2009
6666,1783400.0,2011
6667,1783400.0,2012
6668,1783400.0,2013
6669,4447.0,2008
6670,4447.0,2009
6671,4447.0,2010
6672,4447.0,2011
6673,4447.0,2012
6674,4447.0,2013
6677,756894.0,2010
6678,756894.0,2011
6679,756894.0,2012
6680,756894.0,2013
6681,789073.0,2008
6682,789073.0,2009
6683,789073.0,2010
6684,789073.0,2011
6685,789073.0,2012
6688,890871.0,2009
6689,890871.0,2010
6690,890871.0,2011
6691,890871.0,2012
6692,890871.0,2013
6694,771497.0,2009
6695,771497.0,2010
6696,771497.0,2011
6697,771497.0,2012
6698,771497.0,2013
6702,4977.0,2008
6704,4977.0,2010
6705,4977.0,2011
6706,4977.0,2012
6707,4977.0,2013
6711,1393528.0,2009
6713,1393528.0,2011
6714,1393528.0,2012
6715,1393528.0,2013
6718,5272.0,2011
6719,5272.0,2012
6720,5272.0,2013
6726,713425.0,2011
6727,713425.0,2012
6728,713425.0,2013
6729,5981.0,2008
6730,5981.0,2009
6732,5981.0,2011
6733,5981.0,2012
6734,5981.0,2013
6736,794619.0,2009
6737,794619.0,2010
6738,794619.0,2011
6739,794619.0,2012
6740,794619.0,2013
6743,813762.0,2011
6744,813762.0,2012
6745,813762.0,2013
6747,855612.0,2009
6748,855612.0,2010
6749,855612.0,2011
6750,855612.0,2012
6751,855612.0,2013
6754,5768.0,2010
6755,5768.0,2011
6756,5768.0,2012
6757,5768.0,2013
6758,720500.0,2011
6759,720500.0,2012
6760,720500.0,2013
6762,744825.0,2010
6763,744825.0,2011
6764,744825.0,2012
6765,744825.0,2013
6766,6284.0,2008
6767,6284.0,2009
6768,6284.0,2010
6769,6284.0,2011
6770,6284.0,2012
6771,6284.0,2013
6773,6314.0,2009
6774,6314.0,2010
6775,6314.0,2011
6777,6314.0,2013
6779,1410636.0,2009
6780,1410636.0,2010
6781,1410636.0,2011
6782,1410636.0,2012
6783,1410636.0,2013
6785,6845.0,2009
6786,6845.0,2010
6787,6845.0,2011
6788,6845.0,2012
6789,6845.0,2013
6792,6951.0,2008
6793,6951.0,2009
6794,6951.0,2010
6795,6951.0,2011
6796,6951.0,2012
6797,6951.0,2013
6800,6955.0,2010
6801,6955.0,2011
6802,6955.0,2012
6803,6955.0,2013
6804,7039.0,2011
6805,7039.0,2012
6806,7039.0,2013
6807,773910.0,2008
6808,773910.0,2009
6809,773910.0,2010
6810,773910.0,2011
6811,773910.0,2012
6812,773910.0,2013
6813,6281.0,2008
6814,6281.0,2009
6815,6281.0,2010
6816,6281.0,2011
6817,6281.0,2012
6818,6281.0,2013
6821,719866.0,2010
6822,719866.0,2011
6823,719866.0,2012
6824,719866.0,2013
6825,1091748.0,2008
6826,1091748.0,2009
6827,1091748.0,2010
6828,1091748.0,2011
6829,1091748.0,2012
6830,1091748.0,2013
6831,7084.0,2008
6833,7084.0,2010
6834,7084.0,2011
6835,7084.0,2012
6836,7084.0,2013
6838,7623.0,2009
6840,7623.0,2011
6844,779544.0,2011
6845,779544.0,2012
6846,779544.0,2013
6847,1333274.0,2008
6850,1333274.0,2011
6851,1333274.0,2012
6852,1333274.0,2013
6855,7789.0,2010
6856,7789.0,2011
6857,7789.0,2012
6858,7789.0,2013
6860,792987.0,2009
6861,792987.0,2010
6862,792987.0,2011
6863,792987.0,2012
6864,792987.0,2013
6867,717836.0,2011
6868,717836.0,2012
6869,717836.0,2013
6872,8063.0,2011
6873,8063.0,2012
6874,8063.0,2013
6875,7536.0,2008
6876,7536.0,2009
6877,7536.0,2010
6878,7536.0,2011
6879,7536.0,2012
6880,7536.0,2013
6882,354190.0,2009
6883,354190.0,2010
6884,354190.0,2011
6885,354190.0,2012
6886,354190.0,2013
6887,8411.0,2008
6888,8411.0,2009
6889,8411.0,2010
6890,8411.0,2011
6891,8411.0,2012
6892,8411.0,2013
6893,1305014.0,2008
6895,1305014.0,2010
6896,1305014.0,2011
6897,1305014.0,2012
6898,1305014.0,2013
6899,872448.0,2008
6902,872448.0,2011
6903,872448.0,2012
6904,872448.0,2013
6905,1004155.0,2008
6907,1004155.0,2010
6908,1004155.0,2011
6909,1004155.0,2012
6910,1004155.0,2013
6912,39677.0,2012
6913,39677.0,2013
6915,8947.0,2009
6916,8947.0,2010
6917,8947.0,2011
6918,8947.0,2012
6919,8947.0,2013
6920,731802.0,2008
6921,731802.0,2009
6922,731802.0,2010
6924,731802.0,2012
6925,731802.0,2013
6926,724606.0,2008
6927,724606.0,2009
6928,724606.0,2010
6929,724606.0,2011
6930,724606.0,2012
6931,724606.0,2013
6933,744187.0,2010
6934,744187.0,2011
6935,744187.0,2012
6936,744187.0,2013
6937,807707.0,2008
6938,807707.0,2009
6939,807707.0,2010
6940,807707.0,2011
6941,807707.0,2012
6942,807707.0,2013
6943,8818.0,2008
6944,8818.0,2009
6946,8818.0,2011
6947,8818.0,2012
6948,8818.0,2013
6949,8858.0,2008
6950,8858.0,2009
6951,8858.0,2010
6952,8858.0,2011
6953,8858.0,2012
6954,8858.0,2013
6957,9326.0,2011
6958,9326.0,2012
6959,9326.0,2013
6960,9346.0,2008
6961,9346.0,2011
6962,9346.0,2012
6963,9346.0,2013
6964,8868.0,2008
6966,8868.0,2010
6967,8868.0,2011
6968,8868.0,2012
6969,8868.0,2013
6970,315080.0,2008
6971,315080.0,2009
6972,315080.0,2010
6973,315080.0,2011
6974,315080.0,2012
6975,315080.0,2013
6976,355883.0,2008
6977,355883.0,2009
6978,355883.0,2010
6979,355883.0,2011
6980,355883.0,2012
6981,355883.0,2013
6983,9677.0,2009
6984,9677.0,2010
6985,9677.0,2011
6986,9677.0,2012
6989,9092.0,2009
6990,9092.0,2010
6991,9092.0,2011
6992,9092.0,2012
6993,9092.0,2013
6994,9342.0,2008
6995,9342.0,2009
6998,763901.0,2011
6999,763901.0,2012
7000,763901.0,2013
7002,1004440.0,2009
7003,1004440.0,2010
7005,275110.0,2008
7006,275110.0,2009
7007,275110.0,2010
7008,275110.0,2011
7009,275110.0,2012
7010,275110.0,2013
7012,9984.0,2009
7013,9984.0,2010
7014,9984.0,2011
7015,9984.0,2012
7016,9984.0,2013
7018,729580.0,2009
7020,729580.0,2011
7021,729580.0,2012
7022,729580.0,2013
7027,927693.0,2011
7028,927693.0,2012
7029,927693.0,2013
7036,845289.0,2009
7037,845289.0,2010
7038,845289.0,2011
7039,845289.0,2012
7040,845289.0,2013
7043,11544.0,2010
7044,11544.0,2011
7045,11544.0,2012
7046,11544.0,2013
7049,10456.0,2010
7050,10456.0,2011
7051,10456.0,2012
7052,10456.0,2013
7055,109563.0,2010
7056,109563.0,2011
7057,109563.0,2012
7058,109563.0,2013
7059,840467.0,2008
7060,840467.0,2009
7066,792641.0,2009
7067,792641.0,2010
7068,792641.0,2011
7069,792641.0,2012
7070,792641.0,2013
7073,722104.0,2010
7074,722104.0,2011
7075,722104.0,2012
7077,780127.0,2009
7078,780127.0,2010
7081,356080.0,2008
7082,356080.0,2009
7083,356080.0,2010
7084,356080.0,2011
7085,356080.0,2012
7089,11199.0,2008
7090,11199.0,2009
7092,11199.0,2011
7093,11199.0,2012
7094,11199.0,2013
7095,863436.0,2008
7096,863436.0,2009
7097,863436.0,2010
7098,863436.0,2011
7099,863436.0,2012
7100,863436.0,2013
7102,778438.0,2009
7103,778438.0,2010
7104,778438.0,2011
7106,764478.0,2008
7108,764478.0,2010
7109,764478.0,2011
7110,764478.0,2012
7111,764478.0,2013
7113,33769.0,2009
7114,33769.0,2010
7115,33769.0,2011
7116,33769.0,2012
7117,33769.0,2013
7118,12208.0,2008
7119,12208.0,2009
7120,12208.0,2010
7121,12208.0,2011
7122,12208.0,2012
7123,12208.0,2013
7124,12355.0,2008
7125,12355.0,2009
7127,1130464.0,2009
7128,1130464.0,2010
7129,1130464.0,2011
7130,1130464.0,2012
7131,1130464.0,2013
7134,1035675.0,2009
7135,1035675.0,2010
7136,1035675.0,2011
7138,802681.0,2009
7139,802681.0,2010
7140,802681.0,2011
7141,802681.0,2012
7142,802681.0,2013
7143,1700505.0,2008
7145,14195.0,2008
7148,14195.0,2011
7149,14195.0,2012
7150,14195.0,2013
7153,805260.0,2010
7154,805260.0,2011
7155,805260.0,2012
7156,805260.0,2013
7162,59440.0,2010
7163,59440.0,2011
7164,59440.0,2012
7165,59440.0,2013
7169,15847.0,2013
7171,764579.0,2011
7173,14693.0,2009
7174,14693.0,2010
7175,14693.0,2011
7176,14693.0,2012
7177,14693.0,2013
7180,14707.0,2010
7181,14707.0,2011
7182,14707.0,2012
7183,14707.0,2013
7185,1104657.0,2009
7186,1104657.0,2010
7187,1104657.0,2011
7188,1104657.0,2012
7189,1104657.0,2013
7191,356037.0,2011
7192,356037.0,2012
7193,356037.0,2013
7198,934612.0,2008
7201,812701.0,2010
7202,812701.0,2011
7203,812701.0,2012
7204,812701.0,2013
7206,730255.0,2009
7207,730255.0,2010
7209,730255.0,2012
7210,730255.0,2013
7212,16422.0,2008
7213,16422.0,2009
7214,16422.0,2010
7215,16422.0,2011
7216,16422.0,2012
7217,16422.0,2013
7218,811156.0,2008
7220,811156.0,2010
7221,811156.0,2011
7222,811156.0,2012
7224,21175.0,2008
7225,21175.0,2009
7226,21175.0,2010
7227,21175.0,2011
7228,21175.0,2012
7229,21175.0,2013
7230,793279.0,2009
7233,277948.0,2009
7234,277948.0,2010
7235,277948.0,2011
7236,277948.0,2012
7237,277948.0,2013
7238,26058.0,2008
7239,26058.0,2009
7240,26058.0,2010
7241,26058.0,2011
7242,26058.0,2012
7243,26058.0,2013
7244,354647.0,2011
7245,354647.0,2012
7246,354647.0,2013
7249,19446.0,2010
7250,19446.0,2011
7251,19446.0,2012
7252,19446.0,2013
7254,858470.0,2009
7255,858470.0,2010
7256,858470.0,2011
7257,858470.0,2012
7258,858470.0,2013
7260,16387.0,2009
7261,16387.0,2010
7262,16387.0,2011
7269,820081.0,2011
7270,820081.0,2012
7271,820081.0,2013
7272,797871.0,2008
7273,797871.0,2009
7275,16732.0,2008
7277,16732.0,2010
7278,16732.0,2011
7279,16732.0,2012
7280,16732.0,2013
7283,16873.0,2010
7284,16873.0,2011
7286,16918.0,2010
7288,16918.0,2012
7289,16918.0,2013
7291,726958.0,2009
7292,726958.0,2010
7293,726958.0,2011
7294,726958.0,2012
7295,726958.0,2013
7299,766701.0,2011
7300,766701.0,2012
7301,766701.0,2013
7303,278166.0,2010
7304,278166.0,2011
7305,278166.0,2012
7306,278166.0,2013
7307,761648.0,2008
7308,761648.0,2009
7309,761648.0,2010
7310,761648.0,2011
7311,761648.0,2012
7312,761648.0,2013
7313,816284.0,2008
7314,816284.0,2009
7315,816284.0,2010
7316,816284.0,2011
7317,816284.0,2012
7318,816284.0,2013
7319,790051.0,2008
7320,790051.0,2009
7321,790051.0,2010
7322,790051.0,2011
7323,790051.0,2012
7324,790051.0,2013
7325,815097.0,2008
7327,815097.0,2010
7328,815097.0,2011
7329,815097.0,2012
7330,815097.0,2013
7332,1094093.0,2009
7333,1094093.0,2010
7334,1094093.0,2011
7338,17843.0,2010
7339,17843.0,2011
7340,17843.0,2012
7341,17843.0,2013
7343,807884.0,2009
7344,807884.0,2010
7345,807884.0,2011
7346,807884.0,2012
7347,807884.0,2013
7349,18172.0,2009
7350,18172.0,2010
7351,18172.0,2011
7352,18172.0,2012
7353,18172.0,2013
7354,18169.0,2010
7355,18169.0,2011
7356,18169.0,2012
7358,18230.0,2008
7359,18230.0,2009
7360,18230.0,2010
7361,18230.0,2011
7362,18230.0,2012
7363,18230.0,2013
7365,18937.0,2008
7366,18937.0,2009
7367,18937.0,2010
7368,18937.0,2011
7370,804753.0,2008
7371,804753.0,2009
7372,804753.0,2010
7373,804753.0,2011
7374,804753.0,2012
7375,804753.0,2013
7378,1061393.0,2010
7379,1061393.0,2011
7382,18672.0,2010
7383,18672.0,2011
7384,18672.0,2012
7385,18672.0,2013
7387,19353.0,2009
7388,19353.0,2010
7389,19353.0,2011
7390,18808.0,2008
7391,18808.0,2009
7392,18808.0,2010
7397,215419.0,2009
7398,215419.0,2010
7399,215419.0,2011
7400,215419.0,2012
7401,215419.0,2013
7403,18926.0,2009
7404,18926.0,2010
7405,18926.0,2011
7406,18926.0,2012
7407,18926.0,2013
7411,19745.0,2011
7412,19745.0,2012
7413,19745.0,2013
7415,749647.0,2011
7416,749647.0,2012
7417,749647.0,2013
7423,19584.0,2009
7424,19584.0,2010
7425,19584.0,2011
7426,19584.0,2012
7427,19584.0,2013
7428,20212.0,2008
7429,20212.0,2009
7430,20212.0,2010
7431,20212.0,2011
7432,20212.0,2012
7433,20212.0,2013
7435,20286.0,2009
7436,20286.0,2010
7438,20286.0,2012
7439,20286.0,2013
7440,723254.0,2008
7442,723254.0,2010
7443,723254.0,2011
7444,723254.0,2012
7445,723254.0,2013
7446,703351.0,2008
7448,703351.0,2010
7449,703351.0,2011
7450,703351.0,2012
7451,703351.0,2013
7452,101063.0,2008
7453,101063.0,2009
7454,101063.0,2010
7455,101063.0,2011
7456,101063.0,2012
7457,101063.0,2013
7458,351077.0,2008
7459,351077.0,2009
7461,351077.0,2011
7462,351077.0,2012
7463,20171.0,2008
7464,20171.0,2009
7466,20171.0,2011
7467,20171.0,2012
7468,20171.0,2013
7469,313927.0,2008
7470,313927.0,2009
7471,313927.0,2010
7472,313927.0,2011
7473,313927.0,2012
7474,313927.0,2013
7476,20520.0,2009
7477,20520.0,2010
7478,20520.0,2011
7479,20520.0,2012
7480,20520.0,2013
7482,20740.0,2009
7483,20740.0,2010
7484,20740.0,2011
7485,20740.0,2012
7486,20740.0,2013
7492,201461.0,2008
7493,201461.0,2009
7494,201461.0,2010
7495,201461.0,2011
7496,201461.0,2012
7497,201461.0,2013
7501,34115.0,2011
7502,34115.0,2012
7503,34115.0,2013
7504,92339.0,2008
7505,764065.0,2008
7506,764065.0,2009
7507,764065.0,2010
7508,764065.0,2011
7509,764065.0,2012
7510,764065.0,2013
7512,311314.0,2011
7513,311314.0,2012
7514,311314.0,2013
7517,215466.0,2008
7518,215466.0,2009
7519,215466.0,2010
7520,215466.0,2011
7521,215466.0,2012
7522,215466.0,2013
7524,21535.0,2009
7525,21535.0,2010
7526,21535.0,2011
7527,21535.0,2012
7528,21535.0,2013
7529,21665.0,2008
7530,21665.0,2009
7531,21665.0,2010
7532,21665.0,2011
7533,21665.0,2012
7534,21665.0,2013
7536,821995.0,2009
7537,821995.0,2010
7538,821995.0,2011
7539,821995.0,2012
7540,821995.0,2013
7541,723188.0,2008
7542,723188.0,2009
7543,723188.0,2010
7544,723188.0,2011
7545,723188.0,2012
7546,723188.0,2013
7548,22444.0,2009
7549,22444.0,2010
7550,22444.0,2011
7551,22444.0,2012
7552,22444.0,2013
7555,356028.0,2010
7556,356028.0,2011
7557,356028.0,2012
7558,356028.0,2013
7559,23194.0,2008
7560,23194.0,2009
7561,23194.0,2010
7562,23194.0,2011
7563,23194.0,2012
7564,23194.0,2013
7566,23197.0,2009
7567,23197.0,2010
7568,23197.0,2011
7569,23197.0,2012
7570,23197.0,2013
7575,1688568.0,2009
7576,1688568.0,2010
7577,1688568.0,2011
7578,1688568.0,2012
7579,1688568.0,2013
7584,785541.0,2012
7585,785541.0,2013
7588,23111.0,2011
7589,23111.0,2012
7590,23111.0,2013
7591,816956.0,2008
7592,816956.0,2009
7593,816956.0,2010
7594,816956.0,2011
7595,816956.0,2012
7596,816956.0,2013
7597,23675.0,2008
7598,23675.0,2009
7599,23675.0,2010
7600,23675.0,2011
7601,23675.0,2012
7602,23675.0,2013
7605,711404.0,2009
7606,711404.0,2010
7607,711404.0,2011
7608,711404.0,2012
7609,711404.0,2013
7610,1584296.0,2008
7611,1584296.0,2009
7612,1584296.0,2010
7613,1584296.0,2011
7615,24491.0,2008
7616,24491.0,2009
7617,24491.0,2010
7619,24491.0,2012
7622,24545.0,2009
7623,24545.0,2010
7624,24545.0,2011
7625,24545.0,2012
7626,24545.0,2013
7627,1136869.0,2008
7628,1136869.0,2009
7629,1136869.0,2010
7630,1136869.0,2011
7631,1136869.0,2012
7632,1136869.0,2013
7634,1095981.0,2010
7635,1095981.0,2011
7636,1095981.0,2012
7637,1095981.0,2013
7640,25232.0,2009
7642,25232.0,2011
7643,25232.0,2012
7644,25232.0,2013
7645,25757.0,2008
7648,25757.0,2012
7649,25757.0,2013
7652,25793.0,2011
7653,25793.0,2012
7656,1067294.0,2009
7657,1067294.0,2010
7658,1067294.0,2011
7659,1067294.0,2012
7660,1067294.0,2013
7666,25895.0,2011
7667,25895.0,2012
7668,25895.0,2013
7669,26076.0,2013
7670,39263.0,2008
7671,39263.0,2009
7672,39263.0,2010
7673,39263.0,2011
7674,39263.0,2012
7675,39263.0,2013
7678,723603.0,2011
7679,723603.0,2012
7680,723603.0,2013
7682,26172.0,2009
7683,26172.0,2010
7684,26172.0,2011
7685,26172.0,2012
7686,26172.0,2013
7689,768411.0,2011
7690,768411.0,2012
7691,768411.0,2013
7692,26324.0,2008
7693,26324.0,2009
7694,26324.0,2010
7695,26324.0,2011
7696,26324.0,2012
7697,26324.0,2013
7699,313616.0,2008
7700,313616.0,2009
7701,313616.0,2010
7702,313616.0,2011
7703,313616.0,2012
7704,313616.0,2013
7708,799165.0,2010
7710,799165.0,2012
7711,799165.0,2013
7713,826083.0,2009
7714,826083.0,2010
7715,826083.0,2011
7716,826083.0,2012
7717,826083.0,2013
7719,859139.0,2009
7720,859139.0,2010
7723,814549.0,2009
7724,814549.0,2010
7725,814549.0,2011
7726,814549.0,2012
7728,315189.0,2008
7729,315189.0,2009
7730,315189.0,2010
7731,315189.0,2011
7732,315189.0,2012
7733,315189.0,2013
7737,27904.0,2009
7738,27904.0,2010
7739,27904.0,2011
7740,27904.0,2012
7741,27904.0,2013
7742,27996.0,2008
7743,27996.0,2009
7744,27996.0,2010
7745,27996.0,2011
7746,27996.0,2012
7747,27996.0,2013
7749,813298.0,2009
7750,813298.0,2010
7751,813298.0,2011
7752,813298.0,2012
7753,813298.0,2013
7754,837330.0,2008
7756,837330.0,2010
7757,837330.0,2011
7758,837330.0,2012
7759,837330.0,2013
7761,936340.0,2009
7762,936340.0,2010
7763,936340.0,2011
7764,936340.0,2012
7765,936340.0,2013
7767,854775.0,2009
7770,854775.0,2012
7771,854775.0,2013
7773,785557.0,2011
7774,785557.0,2012
7775,785557.0,2013
7777,28823.0,2009
7778,28823.0,2010
7779,28823.0,2011
7780,28823.0,2012
7781,28823.0,2013
7784,29002.0,2012
7785,29002.0,2013
7787,29332.0,2011
7788,29332.0,2012
7789,29332.0,2013
7791,29534.0,2011
7792,29534.0,2012
7793,29534.0,2013
7795,800457.0,2009
7796,800457.0,2010
7797,800457.0,2011
7798,800457.0,2012
7799,800457.0,2013
7802,29834.0,2010
7803,29834.0,2011
7804,29834.0,2012
7805,29834.0,2013
7806,715957.0,2008
7807,715957.0,2009
7808,715957.0,2010
7809,715957.0,2011
7810,715957.0,2012
7811,715957.0,2013
7814,717724.0,2010
7815,717724.0,2011
7816,717724.0,2012
7817,717724.0,2013
7818,763744.0,2008
7819,763744.0,2009
7820,763744.0,2010
7821,763744.0,2011
7822,763744.0,2012
7823,763744.0,2013
7826,30625.0,2008
7827,30625.0,2009
7828,30625.0,2010
7829,30625.0,2011
7830,30625.0,2012
7831,30625.0,2013
7833,736744.0,2011
7834,736744.0,2012
7835,736744.0,2013
7839,30822.0,2011
7840,30822.0,2012
7843,30305.0,2009
7844,30305.0,2010
7845,30305.0,2011
7846,30305.0,2012
7847,30305.0,2013
7850,30828.0,2011
7851,30828.0,2012
7852,30828.0,2013
7854,1326160.0,2009
7855,1326160.0,2010
7856,1326160.0,2011
7857,1326160.0,2012
7858,1326160.0,2013
7859,783280.0,2008
7860,783280.0,2009
7862,783280.0,2011
7863,783280.0,2012
7864,783280.0,2013
7866,720875.0,2012
7867,720875.0,2013
7870,356130.0,2010
7871,356130.0,2011
7872,356130.0,2012
7873,356130.0,2013
7876,30554.0,2010
7877,30554.0,2011
7878,30554.0,2012
7879,30554.0,2013
7880,67215.0,2008
7883,67215.0,2011
7884,67215.0,2012
7885,67215.0,2013
7887,350797.0,2009
7888,350797.0,2010
7889,350797.0,2011
7890,350797.0,2012
7891,350797.0,2013
7893,772572.0,2011
7894,772572.0,2012
7895,31791.0,2008
7896,31791.0,2009
7897,31791.0,2010
7898,31791.0,2011
7899,31791.0,2012
7900,31791.0,2013
7902,350846.0,2011
7903,350846.0,2012
7904,350846.0,2013
7905,49600.0,2008
7907,49600.0,2010
7909,49600.0,2012
7910,49600.0,2013
7912,31978.0,2009
7914,31978.0,2011
